Kode Universitas,Nama Universitas,No,Kode Prodi,Nama Prodi,Tingkat,Kuota,Peminat,Portofolio,Provinsi,Rank,Minat,Klaster
323,Universitas Negeri Jakarta,68,13232066,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,30,392.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,69,13232067,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,18,433.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,70,13232068,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,24,479.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,71,13232069,MANAJEMEN PELABUHAN DAN LOGISTIK MARITIM,Sarjana Terapan,24,1256.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,72,13232070,SENI KULINER DAN PENGOLAHAN JASA MAKANAN,Sarjana Terapan,18,1702.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,73,13232071,DESAIN MODE,Sarjana Terapan,27,684.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,74,13232072,KOSMETIK DAN PERAWATAN KECANTIKAN,Sarjana Terapan,27,1427.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,75,13232073,PEMASARAN DIGITAL,Sarjana Terapan,39,1976.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,76,13232074,ADMINISTRASI PERKANTORAN DIGITAL,Sarjana Terapan,39,3204.0,Tidak Ada,Jakarta,,,
323,Universitas Negeri Jakarta,77,13232075,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,39,2140.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",1,13241001,TEKNIK MESIN,Sarjana,70,668.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",2,13241002,TEKNIK PERKAPALAN,Sarjana,35,482.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",3,13241003,TEKNIK INDUSTRI,Sarjana,70,1412.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",4,13241004,INFORMATIKA,Sarjana,105,1639.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",5,13241005,SISTEM INFORMASI,Sarjana,105,1882.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",6,13241006,KEDOKTERAN,Sarjana,103,2251.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",7,13241007,KEPERAWATAN,Sarjana,70,1499.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",8,13241008,KESEHATAN MASYARAKAT,Sarjana,105,1917.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",9,13241009,GIZI,Sarjana,70,1150.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",10,13241010,TEKNIK ELEKTRO,Sarjana,53,646.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",11,13241011,FARMASI,Sarjana,30,1113.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",12,13241012,FISIOTERAPI,Sarjana,35,682.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",13,13241013,MANAJEMEN,Sarjana,160,3244.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",14,13241014,AKUNTANSI,Sarjana,158,2117.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",15,13241015,HUBUNGAN INTERNASIONAL,Sarjana,120,1762.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",16,13241016,ILMU KOMUNIKASI,Sarjana,180,3745.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",17,13241017,HUKUM,Sarjana,240,2740.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",18,13241018,EKONOMI PEMBANGUNAN,Sarjana,60,989.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",19,13241019,EKONOMI SYARIAH,Sarjana,60,847.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",20,13241020,ILMU POLITIK,Sarjana,100,1255.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",21,13241028,SAINS INFORMASI,Sarjana,60,634.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",23,13241030,SAINS DATA,Sarjana,18,,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",24,13243021,KEPERAWATAN,Diploma Tiga,35,3344.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",25,13243022,FISIOTERAPI,Diploma Tiga,35,2031.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",26,13243024,SISTEM INFORMASI,Diploma Tiga,70,4143.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",27,13243025,PERBANKAN DAN KEUANGAN,Diploma Tiga,60,2680.0,Tidak Ada,Jakarta,,,
324,"UPN ""Veteran"" Jakarta",28,13243026,AKUNTANSI,Diploma Tiga,60,2333.0,Tidak Ada,Jakarta,,,
331,Universitas Singaperbangsa Karawang,1,13311001,AGROTEKNOLOGI,Sarjana,80,224.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,2,13311002,TEKNIK INDUSTRI,Sarjana,70,622.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,3,13311003,TEKNIK MESIN,Sarjana,48,321.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,4,13311004,TEKNIK ELEKTRO,Sarjana,60,270.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,5,13311005,INFORMATIKA,Sarjana,32,690.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,6,13311006,PEND. MATEMATIKA,Sarjana,84,165.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,7,13311007,AGRIBISNIS,Sarjana,60,290.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,8,13311008,FARMASI,Sarjana,40,638.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,9,13311009,GIZI,Sarjana,40,435.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,10,13311010,TEKNIK KIMIA,Sarjana,30,175.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,11,13311011,ILMU KEOLAHRAGAAN,Sarjana,40,59.0,Olahraga,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,12,13311012,SISTEM INFORMASI,Sarjana,32,510.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,13,13311013,TEKNIK LINGKUNGAN,Sarjana,30,223.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,14,13311014,ILMU HUKUM,Sarjana,120,648.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,15,13311015,MANAJEMEN,Sarjana,112,1005.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,16,13311016,AKUNTANSI,Sarjana,112,674.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,17,13311017,PENDIDIKAN MASYARAKAT,Sarjana,42,160.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,18,13311018,PEND. BAHASA INGGRIS,Sarjana,70,281.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,20,13311020,PEND. BAHASA DAN SASTRA INDONESIA,Sarjana,70,323.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,21,13311021,ILMU PEMERINTAHAN,Sarjana,70,408.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,22,13311022,ILMU KOMUNIKASI,Sarjana,70,817.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,23,13311023,HUBUNGAN INTERNASIONAL,Sarjana,36,347.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,24,13311027,ADMINISTRASI RUMAH SAKIT,Sarjana,40,430.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,25,13311028,TEKNIK SIPIL,Sarjana,30,238.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,26,13311029,FISIKA,Sarjana,20,16.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,27,13313024,AKUNTANSI,Diploma Tiga,48,1285.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,28,13313025,TEKNIK MESIN,Diploma Tiga,32,559.0,Tidak Ada,Jawa Barat,,,
331,Universitas Singaperbangsa Karawang,29,13313026,KEBIDANAN,Diploma Tiga,40,754.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,1,13321001,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN (FITB),Sarjana,150,1267.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,2,13321002,FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN (FTTM),Sarjana,123,3492.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,3,13321005,SEKOLAH FARMASI (SF),Sarjana,58,895.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,4,13321006,SEKOLAH ILMU DAN TEKNOLOGI HAYATI - SAINS (SITH-S),Sarjana,45,351.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,5,13321009,FAKULTAS TEKNIK MESIN DAN DIRGANTARA (FTMD),Sarjana,100,1692.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,7,13321012,SEKOLAH ILMU DAN TEKNOLOGI HAYATI - REKAYASA (SITH-R),Sarjana,71,513.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,8,13321015,FAKULTAS TEKNOLOGI INDUSTRI - KAMPUS CIREBON (FTI-C),Sarjana,27,518.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,10,13321017,FAKULTAS TEKNIK PERTAMBANGAN DAN PERMINYAKAN - KAMPUS CIREBON (FTTM-C),Sarjana,60,1406.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,11,13321018,FAKULTAS ILMU DAN TEKNOLOGI KEBUMIAN - KAMPUS CIREBON (FITB-C),Sarjana,25,250.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,12,13321019,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - MATEMATIKA (FMIPA-M),Sarjana,66,546.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,13,13321020,FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM - IPA (FMIPA-IPA),Sarjana,136,542.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,14,13321021,SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - KOMPUTASI (STEI-K),Sarjana,90,3454.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,15,13321022,SEKOLAH TEKNIK ELEKTRO DAN INFORMATIKA - REKAYASA (STEI-R),Sarjana,94,1267.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,17,13321024,SEKOLAH BISNIS DAN MANAJEMEN (SBM),Sarjana,54,2473.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,19,13321026,FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - INFRASTRUKTUR SIPIL DAN KELAUTAN (FTSL-SI),Sarjana,106,1355.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,20,13321027,FAKULTAS TEKNIK SIPIL DAN LINGKUNGAN - TEKNOLOGI LINGKUNGAN (FTSL-L),Sarjana,68,1007.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,21,13321028,FAKULTAS TEKNOLOGI INDUSTRI - SISTEM DAN PROSES (FTI-SP),Sarjana,128,1161.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,22,13321029,FAKULTAS TEKNOLOGI INDUSTRI - REKAYASA INDUSTRI (FTI-RI),Sarjana,61,1231.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,23,13321034,SEKOLAH ILMU DAN TEKNOLOGI HAYATI - KAMPUS CIREBON (SITH-C),Sarjana,12,57.0,Tidak Ada,Jawa Barat,,,
332,Institut Teknologi Bandung,24,13321035,SEKOLAH BISNIS DAN MANAJEMEN - KAMPUS CIREBON (SBM-C),Sarjana,15,330.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,1,13331001,PENDIDIKAN DOKTER,Sarjana,99,3055.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,2,13331002,MATEMATIKA,Sarjana,33,375.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,3,13331003,KIMIA,Sarjana,39,461.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,4,13331004,FISIKA,Sarjana,33,185.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,5,13331005,BIOLOGI,Sarjana,39,361.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,6,13331006,STATISTIKA,Sarjana,52,716.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,7,13331007,AGROTEKNOLOGI,Sarjana,132,1210.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,8,13331008,AGRIBISNIS,Sarjana,64,744.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,9,13331009,PENDIDIKAN DOKTER GIGI,Sarjana,45,1246.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,10,13331010,ILMU PETERNAKAN,Sarjana,117,759.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,11,13331011,PERIKANAN,Sarjana,66,393.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,12,13331012,ILMU KEPERAWATAN,Sarjana,66,1876.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,13,13331013,ILMU KELAUTAN,Sarjana,42,523.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,14,13331014,TEKNOLOGI  PANGAN,Sarjana,64,1402.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,15,13331015,TEKNIK PERTANIAN,Sarjana,45,550.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,16,13331016,FARMASI,Sarjana,96,2333.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,17,13331017,TEKNIK GEOLOGI,Sarjana,86,1391.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,18,13331018,PSIKOLOGI,Sarjana,69,2949.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,19,13331019,GEOFISIKA,Sarjana,28,277.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,20,13331020,TEKNIK INFORMATIKA,Sarjana,44,2787.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,21,13331021,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,27,593.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,22,13331022,TEKNIK ELEKTRO,Sarjana,36,736.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,23,13331023,KEDOKTERAN HEWAN,Sarjana,24,466.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,24,13331028,ILMU AKTUARIA,Sarjana,18,395.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,25,13331030,PERIKANAN PSDKU PANGANDARAN,Sarjana,21,80.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,26,13331031,PETERNAKAN PSDKU PANGANDARAN,Sarjana,12,81.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,27,13331032,KEPERAWATAN PSDKU PANGANDARAN,Sarjana,20,272.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,28,13331033,ILMU HUKUM,Sarjana,147,3684.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,29,13331034,AKUNTANSI,Sarjana,60,1886.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,30,13331035,ILMU EKONOMI,Sarjana,39,915.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,31,13331036,MANAJEMEN,Sarjana,64,2513.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,32,13331037,ADMINISTRASI PUBLIK,Sarjana,52,1291.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,33,13331038,ILMU HUBUNGAN INTERNASIONAL,Sarjana,39,1696.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,34,13331039,ILMU KESEJAHTERAAN SOSIAL,Sarjana,21,762.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,35,13331040,ILMU PEMERINTAHAN,Sarjana,24,779.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,36,13331041,ANTROPOLOGI,Sarjana,20,515.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,37,13331042,ILMU ADMINISTRASI BISNIS,Sarjana,44,1733.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,38,13331043,SASTRA INDONESIA,Sarjana,48,411.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,39,13331044,SASTRA SUNDA,Sarjana,27,191.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,40,13331045,ILMU SEJARAH,Sarjana,36,435.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,41,13331046,SASTRA INGGRIS,Sarjana,52,932.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,42,13331047,SASTRA PERANCIS,Sarjana,21,180.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,43,13331048,SASTRA JEPANG,Sarjana,39,664.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,44,13331049,SASTRA RUSIA,Sarjana,18,140.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,45,13331050,SASTRA JERMAN,Sarjana,18,238.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,46,13331051,SASTRA ARAB,Sarjana,36,398.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,47,13331052,ILMU KOMUNIKASI,Sarjana,45,2427.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,48,13331053,PERPUSTAKAAN DAN SAINS INFORMASI,Sarjana,39,474.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,49,13331054,SOSIOLOGI,Sarjana,15,333.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,50,13331055,ILMU POLITIK,Sarjana,24,523.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,51,13331056,HUBUNGAN MASYARAKAT,Sarjana,39,1107.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,52,13331057,EKONOMI ISLAM,Sarjana,42,580.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,53,13331058,MANAJEMEN KOMUNIKASI,Sarjana,39,1034.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,54,13331059,JURNALISTIK,Sarjana,39,650.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,55,13331060,TELEVISI DAN FILM,Sarjana,39,1056.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,56,13331064,BISNIS DIGITAL,Sarjana,36,1840.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,57,13331065,ADMINISTRASI BISNIS PSDKU PANGANDARAN,Sarjana,16,208.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,58,13331066,ILMU KOMUNIKASI PSDKU PANGANDARAN,Sarjana,15,232.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,59,13332067,AKUNTANSI PERPAJAKAN,Sarjana Terapan,42,3449.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,60,13332068,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,36,932.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,61,13332069,BISNIS INTERNASIONAL,Sarjana Terapan,27,2810.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,62,13332070,PEMASARAN DIGITAL,Sarjana Terapan,18,1370.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,63,13332071,KEBIDANAN,Sarjana Terapan,12,2367.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,64,13332072,TEKNOLOGI INDUSTRI KIMIA,Sarjana Terapan,22,854.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,65,13332073,AGROTEKNOPRENEUR,Sarjana Terapan,24,643.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,66,13332074,ADMINISTRASI KEUANGAN PUBLIK,Sarjana Terapan,22,1325.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,67,13332075,ADMINISTRASI PEMERINTAHAN,Sarjana Terapan,18,1914.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,68,13332076,BISNIS LOGISTIK,Sarjana Terapan,24,603.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,69,13332077,KEARSIPAN DIGITAL,Sarjana Terapan,16,453.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,70,13332078,BAHASA DAN BUDAYA TIONGKOK,Sarjana Terapan,15,255.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,71,13332079,MANAJEMEN PRODUKSI MEDIA,Sarjana Terapan,48,2220.0,Tidak Ada,Jawa Barat,,,
333,Universitas Padjajaran,72,13332080,PARIWISATA BAHARI,Sarjana Terapan,36,833.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,1,13341001,PENDIDIKAN MATEMATIKA,Sarjana,45,412.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,2,13341002,PENDIDIKAN FISIKA,Sarjana,30,160.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,3,13341003,PENDIDIKAN BIOLOGI,Sarjana,40,338.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,4,13341004,PENDIDIKAN KIMIA,Sarjana,54,232.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,5,13341005,PENDIDIKAN ILMU KOMPUTER,Sarjana,70,362.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,6,13341006,MATEMATIKA,Sarjana,47,257.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,7,13341007,FISIKA,Sarjana,40,140.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,8,13341008,BIOLOGI,Sarjana,40,324.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,9,13341009,KIMIA,Sarjana,48,411.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,10,13341010,ILMU KOMPUTER,Sarjana,30,1131.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,11,13341011,PENDIDIKAN TEKNIK ARSITEKTUR,Sarjana,41,215.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,12,13341012,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,32,128.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,13,13341013,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,37,201.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,14,13341014,PENDIDIKAN TEKNIK MESIN,Sarjana,45,329.0,Tidak Ada,Jawa Barat,,,
334,Universitas Pendidikan Indonesia,15,13341015,ILMU KEOLAHRAGAAN,Sarjana,72,306.0,Olahraga,Jawa Barat,,,
